indexHour,temperatureC
1745,15.00487106
1746,15.00487106
1747,15.00487106
1748,15.00487106
1749,15.00487106
1750,15.00487106
1751,15.00487106
1752,15.00487106
1753,14.92234957
1754,14.92234957
1755,14.92234957
1756,14.92234957
1757,14.92234957
1758,14.92234957
1759,14.92234957
1760,14.92234957
1761,14.92234957
1762,14.92234957
1763,14.92234957
1764,14.92234957
1765,14.92234957
1766,14.92234957
1767,14.92234957
1768,14.92234957
1769,14.92234957
1770,14.92234957
1771,14.92234957
1772,14.92234957
1773,14.92234957
1774,14.92234957
1775,14.92234957
1776,14.92234957
1777,14.83982808
1778,14.83982808
1779,14.83982808
1780,14.83982808
1781,14.83982808
1782,14.83982808
1783,14.83982808
1784,14.83982808
1785,14.83982808
1786,14.83982808
1787,14.83982808
1788,14.83982808
1789,14.83982808
1790,14.83982808
1791,14.83982808
1792,14.83982808
1793,14.83982808
1794,14.83982808
1795,14.83982808
1796,14.83982808
1797,14.83982808
1798,14.83982808
1799,14.83982808
1800,14.83982808
1801,14.75730659
1802,14.75730659
1803,14.75730659
1804,14.75730659
1805,14.75730659
1806,14.75730659
1807,14.75730659
1808,14.75730659
1809,14.75730659
1810,14.75730659
1811,14.75730659
1812,14.75730659
1813,14.75730659
1814,14.75730659
1815,14.75730659
1816,14.75730659
1817,14.75730659
1818,14.75730659
1819,14.75730659
1820,14.75730659
1821,14.75730659
1822,14.75730659
1823,14.75730659
1824,14.75730659
1825,14.6747851
1826,14.6747851
1827,14.6747851
1828,14.6747851
1829,14.6747851
1830,14.6747851
1831,14.6747851
1832,14.6747851
1833,14.6747851
1834,14.6747851
1835,14.6747851
1836,14.6747851
1837,14.6747851
1838,14.6747851
1839,14.6747851
1840,14.6747851
1841,14.6747851
1842,14.6747851
1843,14.6747851
1844,14.6747851
1845,14.6747851
1846,14.6747851
1847,14.6747851
1848,14.6747851
1849,14.52555516
1850,14.52555516
1851,14.52555516
1852,14.52555516
1853,14.52555516
1854,14.52555516
1855,14.52555516
1856,14.52555516
1857,14.52555516
1858,14.52555516
1859,14.52555516
1860,14.52555516
1861,14.52555516
1862,14.52555516
1863,14.52555516
1864,14.52555516
1865,14.52555516
1866,14.52555516
1867,14.52555516
1868,14.52555516
1869,14.52555516
1870,14.52555516
1871,14.52555516
1872,14.52555516
1873,14.56875
1874,14.56875
1875,14.56875
1876,14.56875
1877,14.56875
1878,14.56875
1879,14.56875
1880,14.56875
1881,14.56875
1882,14.56875
1883,14.56875
1884,14.56875
1885,14.56875
1886,14.56875
1887,14.56875
1888,14.56875
1889,14.56875
1890,14.56875
1891,14.56875
1892,14.56875
1893,14.56875
1894,14.56875
1895,14.56875
1896,14.56875
1897,14.98125
1898,14.98125
1899,14.98125
1900,14.98125
1901,14.98125
1902,14.98125
1903,14.98125
1904,14.98125
1905,14.98125
1906,14.98125
1907,14.98125
1908,14.98125
1909,14.98125
1910,14.98125
1911,14.98125
1912,14.98125
1913,14.98125
1914,14.98125
1915,14.98125
1916,14.98125
1917,14.98125
1918,14.98125
1919,14.98125
1920,14.98125
1921,15.36270833
1922,15.36270833
1923,15.36270833
1924,15.36270833
1925,15.36270833
1926,15.36270833
1927,15.36270833
1928,15.36270833
1929,15.36270833
1930,15.36270833
1931,15.36270833
1932,15.36270833
1933,15.36270833
1934,15.36270833
1935,15.36270833
1936,15.36270833
1937,15.36270833
1938,15.36270833
1939,15.36270833
1940,15.36270833
1941,15.36270833
1942,15.36270833
1943,15.36270833
1944,15.36270833
1945,14.93833333
1946,14.93833333
1947,14.93833333
1948,14.93833333
1949,14.93833333
1950,14.93833333
1951,14.93833333
1952,14.93833333
1953,14.93833333
1954,14.93833333
1955,14.93833333
1956,14.93833333
1957,14.93833333
1958,14.93833333
1959,14.93833333
1960,14.93833333
1961,14.93833333
1962,14.93833333
1963,14.93833333
1964,14.93833333
1965,14.93833333
1966,14.93833333
1967,14.93833333
1968,14.93833333
1969,14.703125
1970,14.703125
1971,14.703125
1972,14.703125
1973,14.703125
1974,14.703125
1975,14.703125
1976,14.703125
1977,14.703125
1978,14.703125
1979,14.703125
1980,14.703125
1981,14.703125
1982,14.703125
1983,14.703125
1984,14.703125
1985,14.703125
1986,14.703125
1987,14.703125
1988,14.703125
1989,14.703125
1990,14.703125
1991,14.703125
1992,14.703125
1993,14.70833333
1994,14.70833333
1995,14.70833333
1996,14.70833333
1997,14.70833333
1998,14.70833333
1999,14.70833333
2000,14.70833333
2001,14.70833333
2002,14.70833333
2003,14.70833333
2004,14.70833333
2005,14.70833333
2006,14.70833333
2007,14.70833333
2008,14.70833333
2009,14.70833333
2010,14.70833333
2011,14.70833333
2012,14.70833333
2013,14.70833333
2014,14.70833333
2015,14.70833333
2016,14.70833333
2017,15.31875
2018,15.31875
2019,15.31875
2020,15.31875
2021,15.31875
2022,15.31875
2023,15.31875
2024,15.31875
2025,15.31875
2026,15.31875
2027,15.31875
2028,15.31875
2029,15.31875
2030,15.31875
2031,15.31875
2032,15.31875
2033,15.31875
2034,15.31875
2035,15.31875
2036,15.31875
2037,15.31875
2038,15.31875
2039,15.31875
2040,15.31875
2041,15.9125
2042,15.9125
2043,15.9125
2044,15.9125
2045,15.9125
2046,15.9125
2047,15.9125
2048,15.9125
2049,15.9125
2050,15.9125
2051,15.9125
2052,15.9125
2053,15.9125
2054,15.9125
2055,15.9125
2056,15.9125
2057,15.9125
2058,15.9125
2059,15.9125
2060,15.9125
2061,15.9125
2062,15.9125
2063,15.9125
2064,15.9125
2065,16.55833333
2066,16.55833333
2067,16.55833333
2068,16.55833333
2069,16.55833333
2070,16.55833333
2071,16.55833333
2072,16.55833333
2073,16.55833333
2074,16.55833333
2075,16.55833333
2076,16.55833333
2077,16.55833333
2078,16.55833333
2079,16.55833333
2080,16.55833333
2081,16.55833333
2082,16.55833333
2083,16.55833333
2084,16.55833333
2085,16.55833333
2086,16.55833333
2087,16.55833333
2088,16.55833333
2089,16.2625
2090,16.2625
2091,16.2625
2092,16.2625
2093,16.2625
2094,16.2625
2095,16.2625
2096,16.2625
2097,16.2625
2098,16.2625
2099,16.2625
2100,16.2625
2101,16.2625
2102,16.2625
2103,16.2625
2104,16.2625
2105,16.2625
2106,16.2625
2107,16.2625
2108,16.2625
2109,16.2625
2110,16.2625
2111,16.2625
2112,16.2625
2113,16.12083333
2114,16.12083333
2115,16.12083333
2116,16.12083333
2117,16.12083333
2118,16.12083333
2119,16.12083333
2120,16.12083333
2121,16.12083333
2122,16.12083333
2123,16.12083333
2124,16.12083333
2125,16.12083333
2126,16.12083333
2127,16.12083333
2128,16.12083333
2129,16.12083333
2130,16.12083333
2131,16.12083333
2132,16.12083333
2133,16.12083333
2134,16.12083333
2135,16.12083333
2136,16.12083333
2137,16.14313017
2138,16.14313017
2139,16.14313017
2140,16.14313017
2141,16.14313017
2142,16.14313017
2143,16.14313017
2144,16.14313017
2145,16.14313017
2146,16.14313017
2147,16.14313017
2148,16.14313017
2149,16.14313017
2150,16.14313017
2151,16.14313017
2152,16.14313017
2153,16.14313017
2154,16.14313017
2155,16.14313017
2156,16.14313017
2157,16.14313017
2158,16.14313017
2159,16.14313017
2160,16.14313017
2161,16.22520661
2162,16.22520661
2163,16.22520661
2164,16.22520661
2165,16.22520661
2166,16.22520661
2167,16.22520661
2168,16.22520661
2169,16.22520661
2170,16.22520661
2171,16.22520661
2172,16.22520661
2173,16.22520661
2174,16.22520661
2175,16.22520661
2176,16.22520661
2177,16.22520661
2178,16.22520661
2179,16.22520661
2180,16.22520661
2181,16.22520661
2182,16.22520661
2183,16.22520661
2184,16.22520661
2185,16.34421488
2186,16.34421488
2187,16.34421488
2188,16.34421488
2189,16.34421488
2190,16.34421488
2191,16.34421488
2192,16.34421488
2193,16.34421488
2194,16.34421488
2195,16.34421488
2196,16.34421488
2197,16.34421488
2198,16.34421488
2199,16.34421488
2200,16.34421488
2201,16.34421488
2202,16.34421488
2203,16.34421488
2204,16.34421488
2205,16.34421488
2206,16.34421488
2207,16.34421488
2208,16.34421488
2209,16.46322314
2210,16.46322314
2211,16.46322314
2212,16.46322314
2213,16.46322314
2214,16.46322314
2215,16.46322314
2216,16.46322314
2217,16.46322314
2218,16.46322314
2219,16.46322314
2220,16.46322314
2221,16.46322314
2222,16.46322314
2223,16.46322314
2224,16.46322314
2225,16.46322314
2226,16.46322314
2227,16.46322314
2228,16.46322314
2229,16.46322314
2230,16.46322314
2231,16.46322314
2232,16.46322314
2233,16.5822314
2234,16.5822314
2235,16.5822314
2236,16.5822314
2237,16.5822314
2238,16.5822314
2239,16.5822314
2240,16.5822314
2241,16.5822314
2242,16.5822314
2243,16.5822314
2244,16.5822314
2245,16.5822314
2246,16.5822314
2247,16.5822314
2248,16.5822314
2249,16.5822314
2250,16.5822314
2251,16.5822314
2252,16.5822314
2253,16.5822314
2254,16.5822314
2255,16.5822314
2256,16.5822314
2257,16.70123967
2258,16.70123967
2259,16.70123967
2260,16.70123967
2261,16.70123967
2262,16.70123967
2263,16.70123967
2264,16.70123967
2265,16.70123967
2266,16.70123967
2267,16.70123967
2268,16.70123967
2269,16.70123967
2270,16.70123967
2271,16.70123967
2272,16.70123967
2273,16.70123967
2274,16.70123967
2275,16.70123967
2276,16.70123967
2277,16.70123967
2278,16.70123967
2279,16.70123967
2280,16.70123967
2281,16.82024793
2282,16.82024793
2283,16.82024793
2284,16.82024793
2285,16.82024793
2286,16.82024793
2287,16.82024793
2288,16.82024793
2289,16.82024793
2290,16.82024793
2291,16.82024793
2292,16.82024793
2293,16.82024793
2294,16.82024793
2295,16.82024793
2296,16.82024793
2297,16.82024793
2298,16.82024793
2299,16.82024793
2300,16.82024793
2301,16.82024793
2302,16.82024793
2303,16.82024793
2304,16.82024793
2305,16.9392562
2306,16.9392562
2307,16.9392562
2308,16.9392562
2309,16.9392562
2310,16.9392562
2311,16.9392562
2312,16.9392562
2313,16.9392562
2314,16.9392562
2315,16.9392562
2316,16.9392562
2317,16.9392562
2318,16.9392562
2319,16.9392562
2320,16.9392562
2321,16.9392562
2322,16.9392562
2323,16.9392562
2324,16.9392562
2325,16.9392562
2326,16.9392562
2327,16.9392562
2328,16.9392562
2329,17.05826446
2330,17.05826446
2331,17.05826446
2332,17.05826446
2333,17.05826446
2334,17.05826446
2335,17.05826446
2336,17.05826446
2337,17.05826446
2338,17.05826446
2339,17.05826446
2340,17.05826446
2341,17.05826446
2342,17.05826446
2343,17.05826446
2344,17.05826446
2345,17.05826446
2346,17.05826446
2347,17.05826446
2348,17.05826446
2349,17.05826446
2350,17.05826446
2351,17.05826446
2352,17.05826446
2353,17.17727273
2354,17.17727273
2355,17.17727273
2356,17.17727273
2357,17.17727273
2358,17.17727273
2359,17.17727273
2360,17.17727273
2361,17.17727273
2362,17.17727273
2363,17.17727273
2364,17.17727273
2365,17.17727273
2366,17.17727273
2367,17.17727273
2368,17.17727273
2369,17.17727273
2370,17.17727273
2371,17.17727273
2372,17.17727273
2373,17.17727273
2374,17.17727273
2375,17.17727273
2376,17.17727273
2377,17.29628099
2378,17.29628099
2379,17.29628099
2380,17.29628099
2381,17.29628099
2382,17.29628099
2383,17.29628099
2384,17.29628099
2385,17.29628099
2386,17.29628099
2387,17.29628099
2388,17.29628099
2389,17.29628099
2390,17.29628099
2391,17.29628099
2392,17.29628099
2393,17.29628099
2394,17.29628099
2395,17.29628099
2396,17.29628099
2397,17.29628099
2398,17.29628099
2399,17.29628099
2400,17.29628099
2401,17.41528926
2402,17.41528926
2403,17.41528926
2404,17.41528926
2405,17.41528926
2406,17.41528926
2407,17.41528926
2408,17.41528926
2409,17.41528926
2410,17.41528926
2411,17.41528926
2412,17.41528926
2413,17.41528926
2414,17.41528926
2415,17.41528926
2416,17.41528926
2417,17.41528926
2418,17.41528926
2419,17.41528926
2420,17.41528926
2421,17.41528926
2422,17.41528926
2423,17.41528926
2424,17.41528926
2425,17.53429752
2426,17.53429752
2427,17.53429752
2428,17.53429752
2429,17.53429752
2430,17.53429752
2431,17.53429752
2432,17.53429752
2433,17.53429752
2434,17.53429752
2435,17.53429752
2436,17.53429752
2437,17.53429752
2438,17.53429752
2439,17.53429752
2440,17.53429752
2441,17.53429752
2442,17.53429752
2443,17.53429752
2444,17.53429752
2445,17.53429752
2446,17.53429752
2447,17.53429752
2448,17.53429752
2449,17.65330579
2450,17.65330579
2451,17.65330579
2452,17.65330579
2453,17.65330579
2454,17.65330579
2455,17.65330579
2456,17.65330579
2457,17.65330579
2458,17.65330579
2459,17.65330579
2460,17.65330579
2461,17.65330579
2462,17.65330579
2463,17.65330579
2464,17.65330579
2465,17.65330579
2466,17.65330579
2467,17.65330579
2468,17.65330579
2469,17.65330579
2470,17.65330579
2471,17.65330579
2472,17.65330579
2473,17.77231405
2474,17.77231405
2475,17.77231405
2476,17.77231405
2477,17.77231405
2478,17.77231405
2479,17.77231405
2480,17.77231405
2481,17.77231405
2482,17.77231405
2483,17.77231405
2484,17.77231405
2485,17.77231405
2486,17.77231405
2487,17.77231405
2488,17.77231405
2489,17.77231405
2490,17.77231405
2491,17.77231405
2492,17.77231405
2493,17.77231405
2494,17.77231405
2495,17.77231405
2496,17.77231405
2497,17.87005854
2498,17.87005854
2499,17.87005854
2500,17.87005854
2501,17.87005854
2502,17.87005854
2503,17.87005854
2504,17.87005854
2505,17.87005854
2506,17.87005854
2507,17.87005854
2508,17.87005854
2509,17.87005854
2510,17.87005854
2511,17.87005854
2512,17.87005854
2513,17.87005854
2514,17.87005854
2515,17.87005854
2516,17.87005854
2517,17.87005854
2518,17.87005854
2519,17.87005854
2520,17.87005854
2521,17.55
2522,17.55
2523,17.55
2524,17.55
2525,17.55
2526,17.55
2527,17.55
2528,17.55
2529,17.55
2530,17.55
2531,17.55
2532,17.55
2533,17.55
2534,17.55
2535,17.55
2536,17.55
2537,17.55
2538,17.55
2539,17.55
2540,17.55
2541,17.55
2542,17.55
2543,17.55
2544,17.55
2545,17.16770833
2546,17.16770833
2547,17.16770833
2548,17.16770833
2549,17.16770833
2550,17.16770833
2551,17.16770833
2552,17.16770833
2553,17.16770833
2554,17.16770833
2555,17.16770833
2556,17.16770833
2557,17.16770833
2558,17.16770833
2559,17.16770833
2560,17.16770833
2561,17.16770833
2562,17.16770833
2563,17.16770833
2564,17.16770833
2565,17.16770833
2566,17.16770833
2567,17.16770833
2568,17.16770833
2569,16.96979167
2570,16.96979167
2571,16.96979167
2572,16.96979167
2573,16.96979167
2574,16.96979167
2575,16.96979167
2576,16.96979167
2577,16.96979167
2578,16.96979167
2579,16.96979167
2580,16.96979167
2581,16.96979167
2582,16.96979167
2583,16.96979167
2584,16.96979167
2585,16.96979167
2586,16.96979167
2587,16.96979167
2588,16.96979167
2589,16.96979167
2590,16.96979167
2591,16.96979167
2592,16.96979167
2593,17.49375
2594,17.49375
2595,17.49375
2596,17.49375
2597,17.49375
2598,17.49375
2599,17.49375
2600,17.49375
2601,17.49375
2602,17.49375
2603,17.49375
2604,17.49375
2605,17.49375
2606,17.49375
2607,17.49375
2608,17.49375
2609,17.49375
2610,17.49375
2611,17.49375
2612,17.49375
2613,17.49375
2614,17.49375
2615,17.49375
2616,17.49375
2617,17.9185307
2618,17.9185307
2619,17.9185307
2620,17.9185307
2621,17.9185307
2622,17.9185307
2623,17.9185307
2624,17.9185307
2625,17.9185307
2626,17.9185307
2627,17.9185307
2628,17.9185307
2629,17.9185307
2630,17.9185307
2631,17.9185307
2632,17.9185307
2633,17.9185307
2634,17.9185307
2635,17.9185307
2636,17.9185307
2637,17.9185307
2638,17.9185307
2639,17.9185307
2640,17.9185307
2641,18.06315789
2642,18.06315789
2643,18.06315789
2644,18.06315789
2645,18.06315789
2646,18.06315789
2647,18.06315789
2648,18.06315789
2649,18.06315789
2650,18.06315789
2651,18.06315789
2652,18.06315789
2653,18.06315789
2654,18.06315789
2655,18.06315789
2656,18.06315789
2657,18.06315789
2658,18.06315789
2659,18.06315789
2660,18.06315789
2661,18.06315789
2662,18.06315789
2663,18.06315789
2664,18.06315789
2665,17.55789474
2666,17.55789474
2667,17.55789474
2668,17.55789474
2669,17.55789474
2670,17.55789474
2671,17.55789474
2672,17.55789474
2673,17.55789474
2674,17.55789474
2675,17.55789474
2676,17.55789474
2677,17.55789474
2678,17.55789474
2679,17.55789474
2680,17.55789474
2681,17.55789474
2682,17.55789474
2683,17.55789474
2684,17.55789474
2685,17.55789474
2686,17.55789474
2687,17.55789474
2688,17.55789474
2689,17.18541667
2690,17.18541667
2691,17.18541667
2692,17.18541667
2693,17.18541667
2694,17.18541667
2695,17.18541667
2696,17.18541667
2697,17.18541667
2698,17.18541667
2699,17.18541667
2700,17.18541667
2701,17.18541667
2702,17.18541667
2703,17.18541667
2704,17.18541667
2705,17.18541667
2706,17.18541667
2707,17.18541667
2708,17.18541667
2709,17.18541667
2710,17.18541667
2711,17.18541667
2712,17.18541667
2713,17.33541667
2714,17.33541667
2715,17.33541667
2716,17.33541667
2717,17.33541667
2718,17.33541667
2719,17.33541667
2720,17.33541667
2721,17.33541667
2722,17.33541667
2723,17.33541667
2724,17.33541667
2725,17.33541667
2726,17.33541667
2727,17.33541667
2728,17.33541667
2729,17.33541667
2730,17.33541667
2731,17.33541667
2732,17.33541667
2733,17.33541667
2734,17.33541667
2735,17.33541667
2736,17.33541667
2737,17.87291667
2738,17.87291667
2739,17.87291667
2740,17.87291667
2741,17.87291667
2742,17.87291667
2743,17.87291667
2744,17.87291667
2745,17.87291667
2746,17.87291667
2747,17.87291667
2748,17.87291667
2749,17.87291667
2750,17.87291667
2751,17.87291667
2752,17.87291667
2753,17.87291667
2754,17.87291667
2755,17.87291667
2756,17.87291667
2757,17.87291667
2758,17.87291667
2759,17.87291667
2760,17.87291667
2761,18.31666667
2762,18.31666667
2763,18.31666667
2764,18.31666667
2765,18.31666667
2766,18.31666667
2767,18.31666667
2768,18.31666667
2769,18.31666667
2770,18.31666667
2771,18.31666667
2772,18.31666667
2773,18.31666667
2774,18.31666667
2775,18.31666667
2776,18.31666667
2777,18.31666667
2778,18.31666667
2779,18.31666667
2780,18.31666667
2781,18.31666667
2782,18.31666667
2783,18.31666667
2784,18.31666667
2785,18.72708333
2786,18.72708333
2787,18.72708333
2788,18.72708333
2789,18.72708333
2790,18.72708333
2791,18.72708333
2792,18.72708333
2793,18.72708333
2794,18.72708333
2795,18.72708333
2796,18.72708333
2797,18.72708333
2798,18.72708333
2799,18.72708333
2800,18.72708333
2801,18.72708333
2802,18.72708333
2803,18.72708333
2804,18.72708333
2805,18.72708333
2806,18.72708333
2807,18.72708333
2808,18.72708333
2809,18.93541667
2810,18.93541667
2811,18.93541667
2812,18.93541667
2813,18.93541667
2814,18.93541667
2815,18.93541667
2816,18.93541667
2817,18.93541667
2818,18.93541667
2819,18.93541667
2820,18.93541667
2821,18.93541667
2822,18.93541667
2823,18.93541667
2824,18.93541667
2825,18.93541667
2826,18.93541667
2827,18.93541667
2828,18.93541667
2829,18.93541667
2830,18.93541667
2831,18.93541667
2832,18.93541667
2833,18.95833333
2834,18.95833333
2835,18.95833333
2836,18.95833333
2837,18.95833333
2838,18.95833333
2839,18.95833333
2840,18.95833333
2841,18.95833333
2842,18.95833333
2843,18.95833333
2844,18.95833333
2845,18.95833333
2846,18.95833333
2847,18.95833333
2848,18.95833333
2849,18.95833333
2850,18.95833333
2851,18.95833333
2852,18.95833333
2853,18.95833333
2854,18.95833333
2855,18.95833333
2856,18.95833333
2857,18.90625
2858,18.90625
2859,18.90625
2860,18.90625
2861,18.90625
2862,18.90625
2863,18.90625
2864,18.90625
2865,18.90625
2866,18.90625
2867,18.90625
2868,18.90625
2869,18.90625
2870,18.90625
2871,18.90625
2872,18.90625
2873,18.90625
2874,18.90625
2875,18.90625
2876,18.90625
2877,18.90625
2878,18.90625
2879,18.90625
2880,18.90625
2881,19.32916667
2882,19.32916667
2883,19.32916667
2884,19.32916667
2885,19.32916667
2886,19.32916667
2887,19.32916667
2888,19.32916667
2889,19.32916667
2890,19.32916667
2891,19.32916667
2892,19.32916667
2893,19.32916667
2894,19.32916667
2895,19.32916667
2896,19.32916667
2897,19.32916667
2898,19.32916667
2899,19.32916667
2900,19.32916667
2901,19.32916667
2902,19.32916667
2903,19.32916667
2904,19.32916667
2905,19.57083333
2906,19.57083333
2907,19.57083333
2908,19.57083333
2909,19.57083333
2910,19.57083333
2911,19.57083333
2912,19.57083333
2913,19.57083333
2914,19.57083333
2915,19.57083333
2916,19.57083333
2917,19.57083333
2918,19.57083333
2919,19.57083333
2920,19.57083333
2921,19.57083333
2922,19.57083333
2923,19.57083333
2924,19.57083333
2925,19.57083333
2926,19.57083333
2927,19.57083333
2928,19.57083333
2929,19.63541667
2930,19.63541667
2931,19.63541667
2932,19.63541667
2933,19.63541667
2934,19.63541667
2935,19.63541667
2936,19.63541667
2937,19.63541667
2938,19.63541667
2939,19.63541667
2940,19.63541667
2941,19.63541667
2942,19.63541667
2943,19.63541667
2944,19.63541667
2945,19.63541667
2946,19.63541667
2947,19.63541667
2948,19.63541667
2949,19.63541667
2950,19.63541667
2951,19.63541667
2952,19.63541667
2953,18.9973652
2954,18.9973652
2955,18.9973652
2956,18.9973652
2957,18.9973652
2958,18.9973652
2959,18.9973652
2960,18.9973652
2961,18.9973652
2962,18.9973652
2963,18.9973652
2964,18.9973652
2965,18.9973652
2966,18.9973652
2967,18.9973652
2968,18.9973652
2969,18.9973652
2970,18.9973652
2971,18.9973652
2972,18.9973652
2973,18.9973652
2974,18.9973652
2975,18.9973652
2976,18.9973652
2977,18.38566176
2978,18.38566176
2979,18.38566176
2980,18.38566176
2981,18.38566176
2982,18.38566176
2983,18.38566176
2984,18.38566176
2985,18.38566176
2986,18.38566176
2987,18.38566176
2988,18.38566176
2989,18.38566176
2990,18.38566176
2991,18.38566176
2992,18.38566176
2993,18.38566176
2994,18.38566176
2995,18.38566176
2996,18.38566176
2997,18.38566176
2998,18.38566176
2999,18.38566176
3000,18.38566176
3001,18.06801471
3002,18.06801471
3003,18.06801471
3004,18.06801471
3005,18.06801471
3006,18.06801471
3007,18.06801471
3008,18.06801471
3009,18.06801471
3010,18.06801471
3011,18.06801471
3012,18.06801471
3013,18.06801471
3014,18.06801471
3015,18.06801471
3016,18.06801471
3017,18.06801471
3018,18.06801471
3019,18.06801471
3020,18.06801471
3021,18.06801471
3022,18.06801471
3023,18.06801471
3024,18.06801471
3025,17.74479167
3026,17.74479167
3027,17.74479167
3028,17.74479167
3029,17.74479167
3030,17.74479167
3031,17.74479167
3032,17.74479167
3033,17.74479167
3034,17.74479167
3035,17.74479167
3036,17.74479167
3037,17.74479167
3038,17.74479167
3039,17.74479167
3040,17.74479167
3041,17.74479167
3042,17.74479167
3043,17.74479167
3044,17.74479167
3045,17.74479167
3046,17.74479167
3047,17.74479167
3048,17.74479167
3049,17
3050,17
3051,17
3052,17
3053,17
3054,17
3055,17
3056,17
3057,17
3058,17
3059,17
3060,17
3061,17
3062,17
3063,17
3064,17
3065,17
3066,17
3067,17
3068,17
3069,17
3070,17
3071,17
3072,17
3073,15.60208333
3074,15.60208333
3075,15.60208333
3076,15.60208333
3077,15.60208333
3078,15.60208333
3079,15.60208333
3080,15.60208333
3081,15.60208333
3082,15.60208333
3083,15.60208333
3084,15.60208333
3085,15.60208333
3086,15.60208333
3087,15.60208333
3088,15.60208333
3089,15.60208333
3090,15.60208333
3091,15.60208333
3092,15.60208333
3093,15.60208333
3094,15.60208333
3095,15.60208333
3096,15.60208333
3097,15.8375
3098,15.8375
3099,15.8375
3100,15.8375
3101,15.8375
3102,15.8375
3103,15.8375
3104,15.8375
3105,15.8375
3106,15.8375
3107,15.8375
3108,15.8375
3109,15.8375
3110,15.8375
3111,15.8375
3112,15.8375
3113,15.8375
3114,15.8375
3115,15.8375
3116,15.8375
3117,15.8375
3118,15.8375
3119,15.8375
3120,15.8375
3121,15.92083333
3122,15.92083333
3123,15.92083333
3124,15.92083333
3125,15.92083333
3126,15.92083333
3127,15.92083333
3128,15.92083333
3129,15.92083333
3130,15.92083333
3131,15.92083333
3132,15.92083333
3133,15.92083333
3134,15.92083333
3135,15.92083333
3136,15.92083333
3137,15.92083333
3138,15.92083333
3139,15.92083333
3140,15.92083333
3141,15.92083333
3142,15.92083333
3143,15.92083333
3144,15.92083333
3145,15.375
3146,15.375
3147,15.375
3148,15.375
3149,15.375
3150,15.375
3151,15.375
3152,15.375
3153,15.375
3154,15.375
3155,15.375
3156,15.375
3157,15.375
3158,15.375
3159,15.375
3160,15.375
3161,15.375
3162,15.375
3163,15.375
3164,15.375
3165,15.375
3166,15.375
3167,15.375
3168,15.375
3169,15.38020833
3170,15.38020833
3171,15.38020833
3172,15.38020833
3173,15.38020833
3174,15.38020833
3175,15.38020833
3176,15.38020833
3177,15.38020833
3178,15.38020833
3179,15.38020833
3180,15.38020833
3181,15.38020833
3182,15.38020833
3183,15.38020833
3184,15.38020833
3185,15.38020833
3186,15.38020833
3187,15.38020833
3188,15.38020833
3189,15.38020833
3190,15.38020833
3191,15.38020833
3192,15.38020833
3193,15.65416667
3194,15.65416667
3195,15.65416667
3196,15.65416667
3197,15.65416667
3198,15.65416667
3199,15.65416667
3200,15.65416667
3201,15.65416667
3202,15.65416667
3203,15.65416667
3204,15.65416667
3205,15.65416667
3206,15.65416667
3207,15.65416667
3208,15.65416667
3209,15.65416667
3210,15.65416667
3211,15.65416667
3212,15.65416667
3213,15.65416667
3214,15.65416667
3215,15.65416667
3216,15.65416667
3217,16.00625
3218,16.00625
3219,16.00625
3220,16.00625
3221,16.00625
3222,16.00625
3223,16.00625
3224,16.00625
3225,16.00625
3226,16.00625
3227,16.00625
3228,16.00625
3229,16.00625
3230,16.00625
3231,16.00625
3232,16.00625
3233,16.00625
3234,16.00625
3235,16.00625
3236,16.00625
3237,16.00625
3238,16.00625
3239,16.00625
3240,16.00625
3241,16.24166667
3242,16.24166667
3243,16.24166667
3244,16.24166667
3245,16.24166667
3246,16.24166667
3247,16.24166667
3248,16.24166667
3249,16.24166667
3250,16.24166667
3251,16.24166667
3252,16.24166667
3253,16.24166667
3254,16.24166667
3255,16.24166667
3256,16.24166667
3257,16.24166667
3258,16.24166667
3259,16.24166667
3260,16.24166667
3261,16.24166667
3262,16.24166667
3263,16.24166667
3264,16.24166667
3265,15.67083333
3266,15.67083333
3267,15.67083333
3268,15.67083333
3269,15.67083333
3270,15.67083333
3271,15.67083333
3272,15.67083333
3273,15.67083333
3274,15.67083333
3275,15.67083333
3276,15.67083333
3277,15.67083333
3278,15.67083333
3279,15.67083333
3280,15.67083333
3281,15.67083333
3282,15.67083333
3283,15.67083333
3284,15.67083333
3285,15.67083333
3286,15.67083333
3287,15.67083333
3288,15.67083333
3289,14.996875
3290,14.996875
3291,14.996875
3292,14.996875
3293,14.996875
3294,14.996875
3295,14.996875
3296,14.996875
3297,14.996875
3298,14.996875
3299,14.996875
3300,14.996875
3301,14.996875
3302,14.996875
3303,14.996875
3304,14.996875
3305,14.996875
3306,14.996875
3307,14.996875
3308,14.996875
3309,14.996875
3310,14.996875
3311,14.996875
3312,14.996875
3313,15.27916667
3314,15.27916667
3315,15.27916667
3316,15.27916667
3317,15.27916667
3318,15.27916667
3319,15.27916667
3320,15.27916667
3321,15.27916667
3322,15.27916667
3323,15.27916667
3324,15.27916667
3325,15.27916667
3326,15.27916667
3327,15.27916667
3328,15.27916667
3329,15.27916667
3330,15.27916667
3331,15.27916667
3332,15.27916667
3333,15.27916667
3334,15.27916667
3335,15.27916667
3336,15.27916667
3337,15.4125
3338,15.4125
3339,15.4125
3340,15.4125
3341,15.4125
3342,15.4125
3343,15.4125
3344,15.4125
3345,15.4125
3346,15.4125
3347,15.4125
3348,15.4125
3349,15.4125
3350,15.4125
